window,trade_id,symbol,side,entry_time,personality_label,runner_label,moonshot_state,pullback_type,pullback_quality_score,pullback_detected,missed_due_to_waiting,missed_reason,trade_pnl,trade_r_multiple,exit_reason,entry_score,original_entry_price,original_stop,refined_entry_price,refined_stop,target_price_same,original_risk_distance,refined_stop_distance,refined_stop_atr_fraction,refined_stop_cost_multiple,atr_value,recent_candle_noise,local_wick_noise,tick_size_estimate,tiny_stop_flag,unrealistic_stop_flag,noise_stop_flag,cost_dominated_stop_flag,original_gross_r,refined_gross_r,original_net_r_after_fees,refined_net_r_after_fees,original_net_r_after_fees_slippage,refined_net_r_after_fees_slippage,cost_drag_in_r,refined_improves_after_costs,cost_destroys_refined_advantage,minimum_required_move_after_costs,net_reward_to_cost_ratio,expected_cost_r,survives_low_cost,survives_normal_cost,survives_high_cost,survives_stress_cost,cost_aware_pullback_candidate,reason_not_cost_aware,tiny_stop_outlier,improved_r_delta,pullback_depth_atr,pattern,liquidity_event_type,liquidity_event_age_bars,level_distance_atr,htf_aligned,execution_timeframe,macd_confirmation_flag,macd_warning_flag,bb_compression,bb_expansion,bb_warning_flag,micro_pullback_detected,runner_eligible_candidate,add_on_research_candidate,structure_validity_score,archetype,archetype_detected,archetype_score,archetype_grade,entry_candidate_time,entry_candidate_price,stop_price,stop_distance,stop_atr_fraction,stop_cost_multiple,confirmation_delay,pullback_depth,cost_survival_low,cost_survival_normal,cost_survival_high,cost_dominated_flag,missed_winner_risk_flag,reject_reasons,explanation,archetype_pass,soft_evidence_only,scope
diagnostic_fast,BTCUSDT-125,BTCUSDT,long,2026-03-05T07:00:00,PULLBACK_CONTINUATION,normal_swing,normal,MICRO_PULLBACK_MOMENTUM,0.95,True,False,,-215.9325947818217,-1.0,stop_hit,5.1448,72553.62,72037.56,72553.62,72301.5,74050.0,516.0599999999977,252.11999999999534,0.3886490962263403,1.49542543771219,648.7085714285734,633.8700000000026,284.7549999999998,0.01,False,True,True,True,2.8996240747200157,5.9351895922577835,2.672358066891468,5.470002792321237,2.5729291884664782,5.266483567348997,0.6687060249087864,True,False,168.594163,8.87563349390693,0.668706024908786,True,True,True,True,False,unrealistic_stop|noise_stop|cost_dominated_stop,False,3.035565517537768,0.3791709797320148,equal_lows,equal_lows,4.0,0.3745,False,1h,False,True,False,False,False,True,True,False,0.625,LIQUIDITY_SWEEP_RECLAIM,True,42.05,REJECT,2026-03-05T07:00:00,72553.62,72301.5,252.11999999999534,0.3886490962263403,1.49542543771219,4.0,0.3791709797320148,True,True,True,True,False,stop_cost_multiple_too_small|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,LIQUIDITY_SWEEP_RECLAIM via liquidity_sweep_reclaim_signature; quality=0.95; structure=0.62; stop_atr=0.39; stop_cost=1.50,False,True,development
diagnostic_fast,BTCUSDT-126,BTCUSDT,long,2026-03-05T09:00:00,PULLBACK_CONTINUATION,normal_swing,normal,MICRO_PULLBACK_MOMENTUM,0.75,True,False,,266.81171242728846,1.0,stop_hit,5.1893,72333.7,71757.17,72333.7,71796.78,74050.0,576.5299999999988,536.9199999999983,0.8398664147511301,3.1894736676401645,639.2921428571457,668.0083333333363,278.253333333334,0.01,False,False,False,False,2.9769482941043943,3.196565596364465,2.773824501760543,2.978456827832839,2.6849578426101086,2.883034241600253,0.313531354764212,True,False,168.34125500000002,10.19536179648894,0.31353135476421173,True,True,True,True,True,,False,0.2196173022600707,0.7123644475680545,equal_lows,equal_lows,6.0,0.0325,False,1h,False,True,False,False,False,True,True,False,0.875,EMA_VWAP_RECLAIM_PULLBACK,True,100.0,A,2026-03-05T09:00:00,72333.7,71796.78,536.9199999999983,0.8398664147511301,3.1894736676401645,6.0,0.7123644475680545,True,True,True,False,False,,EMA_VWAP_RECLAIM_PULLBACK via ema_vwap_proxy_reclaim_signature; quality=0.75; structure=0.88; stop_atr=0.84; stop_cost=3.19,True,True,development
diagnostic_fast,BTCUSDT-127,BTCUSDT,long,2026-03-06T06:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,STRUCTURE_BREAK_DIP,0.65,False,True,missed_due_to_pullback_too_deep,117.96863842110336,0.5496245733788178,danger_sniffed,4.7311,70436.19,70143.19,70436.19,70143.19,71049.315,293.0,293.0,0.5328899079589239,1.8007682744296114,549.8321428571414,600.671666666664,305.5849999999991,0.01,False,False,True,True,2.092576791808874,2.092576791808874,1.7062682457337883,1.7062682457337883,1.5372582568259385,1.5372582568259385,0.5553185349829353,False,False,162.70833075000002,3.7682458984971174,0.5553185349829353,False,False,False,False,False,fails_low_cost|fails_normal_cost|noise_stop|cost_dominated_stop,False,0.0,1.017471564189063,sweep_low,sweep_low,0.0,0.2665,False,1h,False,True,False,True,False,False,False,False,0.625,STRUCTURE_BREAK_DIP,True,15.85,REJECT,2026-03-06T06:00:00,70436.19,70143.19,293.0,0.5328899079589239,1.8007682744296114,0.0,1.017471564189063,False,False,False,True,True,fails_normal_cost|stop_cost_multiple_thin|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.65; structure=0.62; stop_atr=0.53; stop_cost=1.80; Bollinger context supportive (soft),False,True,development
diagnostic_fast,BTCUSDT-128,BTCUSDT,long,2026-03-06T10:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,STRUCTURE_BREAK_DIP,0.85,False,True,missed_due_to_pullback_too_deep,-19.24217934363688,-0.08909250183489612,danger_sniffed,4.7827,70565.56,70143.19,70565.56,70300.0,71419.98,422.36999999999534,265.5599999999977,0.5222793036163551,1.6263750458703947,508.4635714285687,500.5416666666618,206.5166666666652,0.01,False,False,False,True,2.0229182943864568,3.2174273233920987,1.7539871865899719,2.7896956168097784,1.6363298269290099,2.6025629951800133,0.6148643282120854,True,False,163.283371,5.232743510666486,0.6148643282120855,True,True,True,True,False,cost_dominated_stop,False,1.194509029005642,1.385387463525877,sweep_low,sweep_low,4.0,0.0428,False,1h,False,True,False,False,False,False,False,False,0.625,STRUCTURE_BREAK_DIP,True,28.0,REJECT,2026-03-06T10:00:00,70565.56,70300.0,265.5599999999977,0.5222793036163551,1.6263750458703947,4.0,1.385387463525877,True,True,True,True,False,stop_cost_multiple_thin|cost_dominated_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.85; structure=0.62; stop_atr=0.52; stop_cost=1.63,False,True,development
diagnostic_fast,BTCUSDT-129,BTCUSDT,long,2026-03-06T12:00:00,EXHAUSTION_RISK,exhaustion_risk_runner,normal,EXHAUSTION_DIP,0.35,False,True,missed_due_to_pullback_too_deep,-225.2236000937575,-1.0,stop_hit,4.6675,70212.95,70143.19,70212.95,70184.01,71192.76,69.75999999999476,28.94000000000233,0.05547241782029302,0.17796464790075575,521.700714285712,486.7316666666641,175.3833333333338,0.01,True,True,True,True,14.045441513762489,33.8565998617802,12.423816399083469,29.947665238421838,11.714355411411397,28.237506340702556,5.619093521077641,True,False,162.61656649999998,6.025277873518488,5.61909352107764,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,19.811158348017706,0.9147343067334412,sweep_low,sweep_low,6.0,0.1389,False,1h,False,True,False,False,True,False,False,False,0.375,STRUCTURE_BREAK_DIP,True,0.0,REJECT,2026-03-06T12:00:00,70212.95,70184.01,28.94000000000233,0.05547241782029302,0.17796464790075575,6.0,0.9147343067334412,True,True,True,True,False,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.35; structure=0.38; stop_atr=0.06; stop_cost=0.18,False,True,development
diagnostic_fast,BTCUSDT-130,BTCUSDT,short,2026-03-07T03:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,STRUCTURE_BREAK_DIP,0.55,False,True,missed_due_to_pullback_too_deep,-205.71242283857646,-1.0,stop_hit,4.5744,68350.04,68485.01,68350.04,68367.73,67832.3,134.97000000000116,17.69000000000233,0.035321668786979385,0.11295597282036862,500.8257142857131,287.37666666666337,126.5783333333311,0.01,True,True,True,True,3.835963547454888,29.267382702087197,3.0287777135658827,23.108769248159234,2.6756339112394425,20.414375862065754,8.853006840021443,True,False,156.609691,3.3059256850202883,8.853006840021447,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,25.43141915463231,0.559160340087736,equal_highs,equal_highs,2.0,0.2426,False,1h,True,False,False,False,False,False,False,False,0.5,STRUCTURE_BREAK_DIP,True,0.0,REJECT,2026-03-07T03:00:00,68350.04,68367.73,17.69000000000233,0.035321668786979385,0.11295597282036862,2.0,0.559160340087736,True,True,True,True,False,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.55; structure=0.50; stop_atr=0.04; stop_cost=0.11; MACD supportive (soft),False,True,development
diagnostic_fast,BTCUSDT-131,BTCUSDT,short,2026-03-08T08:00:00,STRUCTURAL_RUNNER,tactical_scalp,normal,BREAKOUT_RETEST_PULLBACK,0.8,True,False,,-203.44958618735214,-1.0,stop_hit,4.8563,67319.91,67481.96,67319.91,67378.06,66915.26,162.0500000000029,58.14999999999418,0.153012222558431,0.3766912754034527,380.0350000000056,390.9583333333382,117.63666666667025,0.01,True,True,True,True,2.4970688059241066,6.958727429063615,1.8343836099969357,5.111983903697997,1.5444588367787981,4.304033611350538,2.6546938177130777,True,False,154.3704455,2.6212919104389627,2.654693817713077,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,4.461658623139509,0.7071404846336778,retest_after_breakdown,retest_after_breakdown,3.0,0.1093,False,1h,True,False,False,False,False,True,False,False,0.625,BREAKOUT_RETEST_PULLBACK,True,9.45,REJECT,2026-03-08T08:00:00,67319.91,67378.06,58.14999999999418,0.153012222558431,0.3766912754034527,3.0,0.7071404846336778,True,True,True,True,False,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,BREAKOUT_RETEST_PULLBACK via breakout_retest_signature; quality=0.80; structure=0.62; stop_atr=0.15; stop_cost=0.38; MACD supportive (soft),False,True,development
diagnostic_fast,BTCUSDT-132,BTCUSDT,short,2026-03-10T02:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,HEALTHY_CONTINUATION_PULLBACK,0.45,False,True,missed_due_to_late_confirmation,-208.52842767526545,-1.0,stop_hit,4.5568,69260.01,69516.65,69260.01,69389.06,68576.18,256.6399999999994,129.0500000000029,0.1780373615349863,0.8141359051229605,724.8478571428568,693.7316666666642,206.52166666666503,0.01,True,True,True,True,2.6645495635910352,5.298953893839491,2.2348856296758224,4.444487005036721,2.046907658587917,4.070657741185509,1.2282961526539822,True,False,158.5116185,4.31406862456585,1.2282961526539824,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,2.634404330248456,0.9115564726245273,sweep_high,sweep_high,6.0,0.3325,False,1h,True,False,False,True,False,False,False,False,0.5,HEALTHY_CONTINUATION_PULLBACK,True,0.0,REJECT,2026-03-10T02:00:00,69260.01,69389.06,129.0500000000029,0.1780373615349863,0.8141359051229605,6.0,0.9115564726245273,True,True,True,True,False,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,HEALTHY_CONTINUATION_PULLBACK via healthy_continuation_signature; quality=0.45; structure=0.50; stop_atr=0.18; stop_cost=0.81; MACD supportive (soft); Bollinger context supportive (soft),False,True,development
diagnostic_fast,BTCUSDT-133,BTCUSDT,long,2026-03-11T11:00:00,PULLBACK_CONTINUATION,tactical_scalp,normal,MICRO_PULLBACK_MOMENTUM,0.75,True,False,,-198.91782803486333,-1.0,stop_hit,4.8948,69604.9,69384.5,69604.9,69476.9,70096.0,220.39999999999418,128.0,0.27775323670868596,0.7967332195145984,460.84071428571457,434.6750000000029,117.2433333333344,0.01,True,True,True,True,2.2282214156080706,3.8367187500000455,1.7211401088929938,2.9635881250000455,1.4992920372051477,2.5815934765625457,1.2551252734374998,True,False,160.656035,3.056841282059562,1.2551252734375,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,1.6084973343919748,0.573050455644917,equal_lows,equal_lows,1.0,0.092,False,1h,False,True,False,False,False,True,False,False,0.625,LIQUIDITY_SWEEP_RECLAIM,True,30.25,REJECT,2026-03-11T11:00:00,69604.9,69476.9,128.0,0.27775323670868596,0.7967332195145984,1.0,0.573050455644917,True,True,True,True,False,stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,LIQUIDITY_SWEEP_RECLAIM via liquidity_sweep_reclaim_signature; quality=0.75; structure=0.62; stop_atr=0.28; stop_cost=0.80,False,True,development
diagnostic_fast,BTCUSDT-134,BTCUSDT,long,2026-03-12T15:00:00,EXHAUSTION_RISK,exhaustion_risk_runner,normal,STRUCTURE_BREAK_DIP,0.35,False,True,missed_due_to_pullback_too_deep,307.39020613512474,1.0,stop_hit,5.0239,69590.09,69355.34,69590.09,69355.34,70281.87,234.75,234.75,0.390760154235228,1.459409268180761,600.7521428571407,785.2666666666652,317.8216666666655,0.01,False,True,True,True,2.9468796592119224,2.9468796592119224,2.4702127028753944,2.4702127028753944,2.261670909478163,2.261670909478163,0.6852087497337593,False,False,160.852754,4.300703486867243,0.6852087497337593,False,False,False,False,False,fails_low_cost|fails_normal_cost|unrealistic_stop|noise_stop|cost_dominated_stop,False,0.0,2.3449682032120323,equal_lows,equal_lows,9.0,0.2473,False,1h,False,True,False,False,False,False,False,False,0.125,STRUCTURE_BREAK_DIP,True,0.0,REJECT,2026-03-12T15:00:00,69590.09,69355.34,234.75,0.390760154235228,1.459409268180761,9.0,2.3449682032120323,False,False,False,True,True,fails_normal_cost|stop_cost_multiple_too_small|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.35; structure=0.12; stop_atr=0.39; stop_cost=1.46,False,True,development
diagnostic_fast,BTCUSDT-135,BTCUSDT,short,2026-03-15T06:00:00,EXHAUSTION_RISK,exhaustion_risk_runner,normal,HEALTHY_CONTINUATION_PULLBACK,0.75,True,False,,19.023006710333107,0.10054662379417853,danger_sniffed,4.2004,71489.68,71800.68,71489.68,71704.54,70841.23,311.0,214.86000000000058,0.8097535237808129,1.3126789016433336,265.33999999999963,333.5716666666655,131.30666666666366,0.01,False,True,False,True,2.085048231511245,3.0180117285674175,1.718923704180055,2.4880632597970567,1.5587442234726594,2.256210804710024,0.7618009238573933,True,False,163.6805465,3.9616803210025764,0.7618009238573934,True,True,True,True,False,unrealistic_stop|cost_dominated_stop,False,0.9329634970561727,1.144243858170743,sweep_high,sweep_high,0.0,0.0051,False,1h,False,True,False,False,False,True,False,False,0.625,EMA_VWAP_RECLAIM_PULLBACK,True,48.25,REJECT,2026-03-15T06:00:00,71489.68,71704.54,214.86000000000058,0.8097535237808129,1.3126789016433336,0.0,1.144243858170743,True,True,True,True,False,stop_cost_multiple_too_small|unrealistic_stop_flag|cost_dominated_flag,EMA_VWAP_RECLAIM_PULLBACK via ema_vwap_proxy_reclaim_signature; quality=0.75; structure=0.62; stop_atr=0.81; stop_cost=1.31,False,True,development
diagnostic_fast,BTCUSDT-136,BTCUSDT,short,2026-03-15T08:00:00,PULLBACK_CONTINUATION,tactical_scalp,normal,MICRO_PULLBACK_MOMENTUM,0.95,True,False,,-144.00557714580356,-0.7603503414100267,danger_sniffed,4.0605,71453.59,71800.68,71453.59,71567.57,70841.23,347.0899999999965,113.98000000001048,0.40378552088872416,0.6965330394899124,282.278571428571,284.04833333333227,116.17833333333208,0.01,False,True,True,True,1.7642686334956545,5.372521494998634,1.436296476418236,4.373786137918536,1.2928086576968656,3.9368394191959935,1.4356820758026405,True,False,163.63904300000002,3.7421387266362864,1.4356820758026405,True,True,True,True,False,unrealistic_stop|noise_stop|cost_dominated_stop,False,3.6082528615029794,0.610041117774945,sweep_high,sweep_high,2.0,0.1232,False,1h,False,True,False,False,False,True,False,False,0.625,EMA_VWAP_RECLAIM_PULLBACK,True,44.05,REJECT,2026-03-15T08:00:00,71453.59,71567.57,113.98000000001048,0.40378552088872416,0.6965330394899124,2.0,0.610041117774945,True,True,True,True,False,stop_cost_multiple_too_small|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,EMA_VWAP_RECLAIM_PULLBACK via ema_vwap_proxy_reclaim_signature; quality=0.95; structure=0.62; stop_atr=0.40; stop_cost=0.70,False,True,development
diagnostic_fast,BTCUSDT-137,BTCUSDT,short,2026-03-15T10:00:00,MOMENTUM_BURST,normal_swing,normal,HEALTHY_CONTINUATION_PULLBACK,0.75,True,False,,11.527689796214933,0.05361804672340414,danger_sniffed,4.48,71791.1,71940.49,71791.1,71875.58,70841.23,149.38999999999942,84.47999999999593,0.2933478843196433,0.5150365948955179,287.9857142857155,251.2433333333344,132.8083333333319,0.01,True,True,True,True,6.358323850324744,11.243726325758235,5.594511921815471,9.893041382576351,5.260344203092663,9.302116719934277,1.9416096058239578,True,False,164.02717950000005,5.790930520755614,1.9416096058239578,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,4.885402475433491,1.142446984967621,sweep_high,sweep_high,4.0,0.0333,False,1h,True,False,False,False,False,True,True,False,0.625,EMA_VWAP_RECLAIM_PULLBACK,True,25.25,REJECT,2026-03-15T10:00:00,71791.1,71875.58,84.47999999999593,0.2933478843196433,0.5150365948955179,4.0,1.142446984967621,True,True,True,True,False,stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,EMA_VWAP_RECLAIM_PULLBACK via ema_vwap_proxy_reclaim_signature; quality=0.75; structure=0.62; stop_atr=0.29; stop_cost=0.52; MACD supportive (soft),False,True,development
diagnostic_fast,BTCUSDT-138,BTCUSDT,short,2026-03-15T12:00:00,CHOPPY_LOW_TRUST,moonshot_candidate,normal,STRUCTURE_BREAK_DIP,0.65,False,True,missed_due_to_pullback_too_deep,487.63197377008197,2.266646878400917,danger_sniffed,4.48,71839.42,71940.49,71839.42,71888.0,70841.23,101.07000000000698,48.580000000001746,0.15944821894942715,0.29607012766532176,304.6757142857147,244.76666666666765,111.70499999999932,0.01,True,True,True,True,9.876224398930773,20.547344586248794,8.746863362025737,18.19772498970709,8.252767908379782,17.1697664162201,3.377578170028695,True,False,164.08274749999998,6.083454934834038,3.3775781700286966,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,10.67112018731802,0.7684754559813919,sweep_high,sweep_high,6.0,0.1324,False,1h,False,True,False,False,False,False,True,False,0.5,STRUCTURE_BREAK_DIP,True,0.0,REJECT,2026-03-15T12:00:00,71839.42,71888.0,48.580000000001746,0.15944821894942715,0.29607012766532176,6.0,0.7684754559813919,True,True,True,True,True,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.65; structure=0.50; stop_atr=0.16; stop_cost=0.30,False,True,development
diagnostic_fast,BTCUSDT-139,BTCUSDT,short,2026-03-15T14:00:00,EXHAUSTION_RISK,exhaustion_risk_runner,normal,HEALTHY_CONTINUATION_PULLBACK,0.45,False,True,missed_due_to_late_confirmation,-8.403169409940029,-0.04352004805527777,danger_sniffed,4.1154,71607.54,71940.49,71607.54,71623.03,70841.23,332.95000000001164,15.490000000005239,0.05188360998532776,0.09455725884748503,298.55285714285645,274.76833333333343,176.73166666666415,0.01,True,True,True,True,2.3015768133352483,49.4712717882336,1.9593061540771133,42.11433079404629,1.8095627406516792,38.89566910908934,10.57560267914426,True,False,163.81608549999999,4.6778678519942885,10.575602679144259,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,47.169694974898356,1.2144353359861213,sweep_high,sweep_high,8.0,0.1192,False,1h,False,True,False,False,False,False,False,False,0.375,STRUCTURE_BREAK_DIP,True,0.0,REJECT,2026-03-15T14:00:00,71607.54,71623.03,15.490000000005239,0.05188360998532776,0.09455725884748503,8.0,1.2144353359861213,True,True,True,True,False,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via fallback_structure_reject; quality=0.45; structure=0.38; stop_atr=0.05; stop_cost=0.09,False,True,development
diagnostic_fast,BTCUSDT-140,BTCUSDT,short,2026-03-15T18:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,STRUCTURE_BREAK_DIP,0.55,False,True,missed_due_to_pullback_too_deep,548.1164232316344,1.58848099776445,danger_sniffed,4.58,71819.95,71989.93,71819.95,71989.93,71263.99,169.97999999999593,169.97999999999593,0.546911196911186,1.0330208662982747,310.79999999999876,389.3733333333318,172.75999999999962,0.01,False,True,True,True,3.270737733851072,3.270737733851072,2.597322320272988,2.597322320272988,2.3027030768325756,2.3027030768325756,0.9680346570184963,False,False,164.54653100000002,3.37874032725729,0.9680346570184961,False,False,False,False,False,fails_low_cost|fails_normal_cost|unrealistic_stop|noise_stop|cost_dominated_stop,False,0.0,2.2093526385182534,sweep_high,sweep_high,0.0,0.0655,False,1h,False,True,True,False,False,False,False,False,0.375,STRUCTURE_BREAK_DIP,True,0.0,REJECT,2026-03-15T18:00:00,71819.95,71989.93,169.97999999999593,0.546911196911186,1.0330208662982747,0.0,2.2093526385182534,False,False,False,True,True,fails_normal_cost|stop_cost_multiple_too_small|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.55; structure=0.38; stop_atr=0.55; stop_cost=1.03; Bollinger context supportive (soft),False,True,development
diagnostic_fast,BTCUSDT-141,BTCUSDT,short,2026-03-16T00:00:00,MOMENTUM_BURST,normal_swing,normal,HEALTHY_CONTINUATION_PULLBACK,0.45,False,True,missed_due_to_late_confirmation,154.10609360984063,0.7399937460913445,danger_sniffed,4.0271,72815.24,73199.0,72815.24,72824.0,71758.0,383.75999999999476,8.759999999994761,0.01785820896608004,0.052688805371888116,490.53071428571275,670.6150000000004,220.79499999999825,0.01,True,True,True,True,2.7549510110486235,120.68949771696775,2.4535683969147857,107.48646210052149,2.3217135032312313,101.71013401832626,18.979363698641492,True,False,166.259226,6.358985455640249,18.97936369864149,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,117.93454670591913,1.1122096762063733,sweep_high,sweep_high,0.0,0.5727,False,1h,True,False,False,False,True,False,True,False,0.5,HEALTHY_CONTINUATION_PULLBACK,True,0.0,REJECT,2026-03-16T00:00:00,72815.24,72824.0,8.759999999994761,0.01785820896608004,0.052688805371888116,0.0,1.1122096762063733,True,True,True,True,True,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,HEALTHY_CONTINUATION_PULLBACK via healthy_continuation_signature; quality=0.45; structure=0.50; stop_atr=0.02; stop_cost=0.05; MACD supportive (soft),False,True,development
diagnostic_fast,BTCUSDT-142,BTCUSDT,short,2026-03-16T02:00:00,MOMENTUM_BURST,tactical_scalp,normal,HEALTHY_CONTINUATION_PULLBACK,0.45,False,True,missed_due_to_late_confirmation,106.95850090576666,0.533983411791053,danger_sniffed,3.9714,72752.9,73199.0,72752.9,72852.28,71758.0,446.1000000000058,99.38000000000466,0.18735793159171396,0.5979991218956624,530.4285714285704,724.8916666666652,246.86499999999796,0.01,True,True,True,True,2.2302174400358243,10.011068625477435,1.9710631696928553,8.847768967598642,1.8576831764178061,8.33882536727667,1.6722432582007656,True,False,166.187535,5.986610247272722,1.672243258200767,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,7.780851185441611,1.1281219663177253,sweep_high,sweep_high,2.0,0.6376,False,1h,True,False,False,False,False,False,False,False,0.5,HEALTHY_CONTINUATION_PULLBACK,True,0.0,REJECT,2026-03-16T02:00:00,72752.9,72852.28,99.38000000000466,0.18735793159171396,0.5979991218956624,2.0,1.1281219663177253,True,True,True,True,True,stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,HEALTHY_CONTINUATION_PULLBACK via healthy_continuation_signature; quality=0.45; structure=0.50; stop_atr=0.19; stop_cost=0.60; MACD supportive (soft),False,True,development
